filename,true_label,teacher_pred,kd_pred,baseline_pred,teacher_correct,kd_correct,baseline_correct,js_teacher_kd,js_teacher_baseline,spearman_teacher_kd,spearman_teacher_baseline,ssim_teacher_kd,ssim_teacher_baseline
parachute_0301.npz,9,9,9,9,1,1,1,0.12273046451603532,0.134683402275106,0.6681632653061225,0.5932653061224489,0.9495568271916563,0.9328992198047736
parachute_0302.npz,9,9,9,9,1,1,1,0.07221868013998498,0.13880551388477844,0.9579591836734693,0.8385714285714284,0.9869910458384313,0.9501633858431106
parachute_0303.npz,9,9,9,9,1,1,1,0.12702995129275213,0.1324375347070317,0.6790816326530611,0.6520408163265307,0.9538732701982499,0.9495309343924058
parachute_0304.npz,9,9,9,9,1,1,1,0.09947629623626826,0.08920098420776437,0.9422448979591836,0.9340816326530611,0.9664914582561059,0.9752171530138678
parachute_0305.npz,9,9,9,9,1,1,1,0.09714369554556607,0.11309675722762412,0.9097959183673469,0.8419387755102039,0.9678774913087732,0.9670621011959355
parachute_0306.npz,9,9,9,9,1,1,1,0.11568153888494614,0.10094127342957154,0.6464285714285714,0.6453061224489796,0.9576885128300969,0.968403983271486
parachute_0307.npz,9,9,9,9,1,1,1,0.07329596070557381,0.08541120512244338,0.957142857142857,0.9531632653061224,0.9845077376701977,0.9779218609846042
parachute_0308.npz,9,9,9,9,1,1,1,0.0738514613362891,0.11101224161154141,0.9485714285714285,0.9026530612244896,0.9845111340338258,0.9700889860615697
parachute_0309.npz,9,9,9,9,1,1,1,0.11368885248160143,0.1068559560667555,0.8357142857142856,0.8582653061224489,0.9697349739794993,0.9774525488176514
parachute_0310.npz,9,9,9,9,1,1,1,0.10965167159645313,0.10442642213900513,0.8188775510204082,0.8355102040816326,0.9683845025486194,0.9742404793032697
parachute_0311.npz,9,9,9,9,1,1,1,0.08277491804719073,0.06922999905333067,0.9655102040816326,0.9711224489795917,0.9862820072296314,0.9905658500746031
parachute_0312.npz,9,9,9,9,1,1,1,0.12868594986039109,0.11682146118346291,0.6245918367346939,0.6062244897959184,0.9458966362352006,0.955788557037429
parachute_0313.npz,9,9,0,9,1,0,1,0.4279701541322771,0.13974651773932575,0.08428389252615491,0.8907071187035224,0.6422915073582713,0.9613000200406414
parachute_0314.npz,9,9,9,9,1,1,1,0.11331071606032807,0.1544970589256784,0.9101020408163265,0.8483673469387754,0.966225635185245,0.9468733472390036
parachute_0315.npz,9,9,9,9,1,1,1,0.11975643633959396,0.11127155255400942,0.8232653061224489,0.8330612244897958,0.9579748886684691,0.9679919263872787
parachute_0316.npz,9,9,9,9,1,1,1,0.07788991859709211,0.10217876735132525,0.9428571428571428,0.875408163265306,0.9828880108863828,0.9619112541754169
parachute_0317.npz,9,9,9,9,1,1,1,0.10270351453280688,0.1617395521768583,0.7137755102040816,0.5418367346938775,0.9652115294100361,0.9254736255560556
parachute_0318.npz,9,9,9,9,1,1,1,0.08953737716994142,0.09250152851532005,0.9274489795918366,0.9355102040816325,0.9810000166525213,0.9778003919424629
parachute_0319.npz,9,9,9,9,1,1,1,0.06598970651555718,0.10350060775858783,0.9412244897959182,0.8539795918367347,0.9890987765818199,0.976401946761324
parachute_0320.npz,9,9,9,9,1,1,1,0.11238683331651557,0.1198043173336873,0.7725510204081631,0.7496938775510203,0.9599983890942205,0.959880418428716
parachute_0321.npz,9,9,9,9,1,1,1,0.11893818459032374,0.16439213820967033,0.7129591836734693,0.6461224489795918,0.9566164792012086,0.896136886661396
parachute_0322.npz,9,9,9,9,1,1,1,0.1105665221351104,0.17333679056863452,0.910408163265306,0.8237455039798776,0.9737456237246952,0.9326089291049418
parachute_0323.npz,9,9,9,9,1,1,1,0.1345507241545653,0.18278411069072462,0.9403061224489795,0.8535421824762697,0.9647974565920603,0.9435153157738512
parachute_0324.npz,9,9,9,9,1,1,1,0.10749347282864283,0.10179359550135322,0.836938775510204,0.8502040816326529,0.9649794598390833,0.9686701643968084
parachute_0325.npz,9,9,9,9,1,1,1,0.09555363330948954,0.08491714243344856,0.8172448979591835,0.7226530612244897,0.9729673210340422,0.9734243846905103
parachute_0326.npz,9,9,9,9,1,1,1,0.09159034843366991,0.16093243443331695,0.8513265306122448,0.6659183673469385,0.9740971917390661,0.9347327224242666
parachute_0327.npz,9,9,9,9,1,1,1,0.13852108004384628,0.12883669326714792,0.8831632653061223,0.9062244897959182,0.9559024851359854,0.9509735319709121
parachute_0328.npz,9,9,9,9,1,1,1,0.10745238268976022,0.12269401812144087,0.8353061224489795,0.7831632653061223,0.977336795879441,0.969483895971485
parachute_0329.npz,9,9,9,9,1,1,1,0.11762859349885468,0.1405908801315407,0.628469387755102,0.6251020408163265,0.957301591681513,0.9385679645716527
parachute_0330.npz,9,9,9,9,1,1,1,0.11028286276538757,0.12722150196989415,0.9505674291336503,0.9472920810414486,0.96994541052678,0.9684748829727908
parachute_0331.npz,9,9,9,9,1,1,1,0.10865276997594406,0.11411540109654585,0.9183673469387754,0.9256122448979591,0.9758503828802185,0.9742850049752839
parachute_0332.npz,9,9,9,9,1,1,1,0.11810328894351986,0.08504294761716734,0.8665306122448979,0.9183673469387754,0.9609187812283106,0.9776540621064425
parachute_0333.npz,9,9,9,9,1,1,1,0.10180008329187737,0.12674998412556743,0.9324489795918367,0.8982653061224488,0.9823124101544983,0.9671099054020494
parachute_0334.npz,9,9,9,9,1,1,1,0.09845820030011114,0.1173924820651311,0.9403061224489795,0.8837755102040816,0.9730431062387411,0.9660072484707191
parachute_0335.npz,9,9,9,9,1,1,1,0.05382789046853241,0.08587391548350606,0.9655102040816326,0.8979591836734693,0.9920571125596064,0.9758344477262769
parachute_0336.npz,9,9,9,9,1,1,1,0.09255979308950316,0.14766539900586537,0.8949999999999999,0.818673469387755,0.9700064343976745,0.9328320904030903
parachute_0337.npz,9,9,9,9,1,1,1,0.10934139741534661,0.10536140484253943,0.3268367346938775,0.4156122448979591,0.9551159891543877,0.9591773864830533
parachute_0338.npz,9,9,9,9,1,1,1,0.14286358367013244,0.16512539501845844,0.9051020408163264,0.87,0.9452922134821161,0.9310985171909448
parachute_0339.npz,9,9,9,9,1,1,1,0.0922705563217773,0.10804877219517725,0.9407142857142857,0.9430612244897959,0.985374887526707,0.9792871202236384
parachute_0340.npz,9,9,9,9,1,1,1,0.1153509566273064,0.10939255729487213,0.8783673469387753,0.876734693877551,0.960975143328954,0.9638468228888377
parachute_0341.npz,9,9,9,9,1,1,1,0.12636184739899686,0.1085238729495207,0.5811224489795918,0.566734693877551,0.9540805538546674,0.9626007291894827
parachute_0342.npz,9,9,9,9,1,1,1,0.14253043314562575,0.19273369729643933,0.7678571428571427,0.40653061224489795,0.936810864968485,0.8797026857188576
parachute_0343.npz,9,9,9,9,1,1,1,0.16815603917722244,0.17963756011110704,0.8968443784096845,0.9179628330394479,0.9543079035646704,0.9615792731243654
parachute_0344.npz,9,9,9,9,1,1,1,0.12065976391382811,0.11862743988454186,0.7656122448979591,0.8029591836734694,0.9562217770504217,0.9565552824005601
parachute_0345.npz,9,9,9,9,1,1,1,0.0671903365489602,0.09019766612351489,0.9057142857142857,0.8630612244897958,0.9923421221863127,0.9812964257292641
parachute_0346.npz,9,9,9,9,1,1,1,0.10747024924805369,0.15962702404942913,0.8547959183673468,0.8820408163265304,0.9838851495755856,0.961937535977867
parachute_0347.npz,9,9,9,9,1,1,1,0.07819915668491745,0.1791558433319682,0.9695918367346938,0.8511441621178271,0.9846161283614451,0.9365839588259933
parachute_0348.npz,9,9,9,9,1,1,1,0.08223866535168332,0.1246326404546261,0.9123469387755101,0.8313265306122448,0.9782886358739155,0.9613521998504395
parachute_0349.npz,9,9,9,9,1,1,1,0.0882296672148423,0.09222001623824246,0.9254081632653061,0.9192857142857143,0.9788278043293025,0.9738447243015301
parachute_0350.npz,9,9,9,9,1,1,1,0.09980622522030594,0.10577199004217729,0.8559183673469387,0.8790816326530612,0.9787846473711787,0.9662541917564943
parachute_0351.npz,9,9,9,9,1,1,1,0.1233985192738272,0.14671375331767225,0.9440036738702816,0.9482521359993344,0.9798403033241172,0.9615137305589909
parachute_0352.npz,9,9,9,9,1,1,1,0.08428910830084244,0.13899958193284428,0.9167346938775509,0.6797959183673468,0.980228195211475,0.9444885018871367
parachute_0353.npz,9,9,9,9,1,1,1,0.1180679332393459,0.1471917393140591,0.4342857142857142,0.3357142857142857,0.9531108147807604,0.9244462112093129
parachute_0354.npz,9,9,9,9,1,1,1,0.1213967634810163,0.11881592824332236,0.8149999999999998,0.7585714285714285,0.9610261978177156,0.9556214071876974
parachute_0355.npz,9,9,9,9,1,1,1,0.082739275578037,0.11821335881148613,0.8540816326530613,0.8177551020408163,0.9791623850043536,0.9620995481725856
parachute_0356.npz,9,9,9,9,1,1,1,0.09679188405412512,0.09038418112909449,0.8493877551020408,0.8764285714285713,0.9715604142011072,0.973553264367693
parachute_0357.npz,9,9,9,9,1,1,1,0.12277302060315143,0.2037698177901257,0.9100742368838078,0.7718564251599621,0.9727701026755875,0.9238727193886763
parachute_0358.npz,9,9,9,9,1,1,1,0.0693054910123034,0.10878012775805071,0.9345918367346938,0.8804081632653061,0.9889643303884474,0.9659871735404443
parachute_0359.npz,9,9,9,9,1,1,1,0.11747199743898443,0.18215066558590054,0.8425510204081631,0.7247959183673468,0.959043834724983,0.8992465651861334
parachute_0360.npz,9,9,9,9,1,1,1,0.13043456199779635,0.14686917512864864,0.6460204081632652,0.5277551020408163,0.9430427027665552,0.9280082662014416
parachute_0361.npz,9,9,9,9,1,1,1,0.09262233528733764,0.09733925018083071,0.6162244897959184,0.6095918367346939,0.9701410458311622,0.967899685833868
parachute_0362.npz,9,9,9,9,1,1,1,0.11440975077736949,0.10586728894804563,0.8908163265306123,0.8829591836734693,0.9593900646499147,0.9701623479283
parachute_0363.npz,9,9,9,9,1,1,1,0.0657612601850519,0.08175260443556548,0.9154081632653059,0.8384693877551019,0.9925920060849293,0.9895636122040496
parachute_0364.npz,9,9,9,9,1,1,1,0.09967543838364813,0.11019329164020233,0.8241836734693876,0.7803061224489795,0.965651017635757,0.9559868564986538
parachute_0365.npz,9,9,9,9,1,1,1,0.08301565243801484,0.0979666066066745,0.9079591836734694,0.8818367346938775,0.9839492598794791,0.9811173394052228
parachute_0366.npz,9,9,9,9,1,1,1,0.0929380948700021,0.10173280090281363,0.9620408163265305,0.9457142857142855,0.9711369798491138,0.9652352977400274
parachute_0367.npz,9,9,9,9,1,1,1,0.1147619417991921,0.13841875857900754,0.9364285714285714,0.8705102040816325,0.9791086895493591,0.9501272595505452
parachute_0368.npz,9,9,9,9,1,1,1,0.13871087837159296,0.14619856817962382,0.9502527279502224,0.9087755102040815,0.9627909029432548,0.9617203074622547
parachute_0369.npz,9,9,9,9,1,1,1,0.10891034993632169,0.1452074105714229,0.5648979591836734,0.5345918367346938,0.9611630962696738,0.9296187814396877
parachute_0370.npz,9,9,9,9,1,1,1,0.10042010285149801,0.1666563246348953,0.9410204081632653,0.8524489795918366,0.976899109119966,0.9339068091793781
parachute_0371.npz,9,7,3,7,0,0,0,0.35666980688512406,0.21662271650663453,0.546034008550779,0.8511595734687902,0.808474623277158,0.9306468647397463
parachute_0372.npz,9,9,9,9,1,1,1,0.06772846517444592,0.09579403388094472,0.9639795918367345,0.9125510204081633,0.986787156924428,0.973984943359417
parachute_0373.npz,9,9,9,9,1,1,1,0.11817534512446887,0.14934983657467596,0.8525510204081632,0.7357142857142855,0.9630477205132921,0.9439589140697583
parachute_0374.npz,9,9,9,9,1,1,1,0.09100062000254881,0.144179693244573,0.8180612244897958,0.5761224489795918,0.9712231278068594,0.9302795819015058
parachute_0375.npz,9,9,9,9,1,1,1,0.13230393308578836,0.1285215556056674,0.9011964593865951,0.934615679275528,0.9630854412496441,0.976186584737876
parachute_0376.npz,9,9,9,9,1,1,1,0.08217177442540174,0.0701372259738451,0.9416326530612245,0.945204081632653,0.9790408584829277,0.9849208086393452
parachute_0377.npz,9,9,9,9,1,1,1,0.10039127299160337,0.11125686258087666,0.9055102040816326,0.8905102040816326,0.9672164966837735,0.9672449822089138
parachute_0378.npz,9,9,9,9,1,1,1,0.06426038684762908,0.12902459741541733,0.9373469387755101,0.8579591836734692,0.987704762437497,0.9431645091567794
parachute_0379.npz,9,9,9,9,1,1,1,0.10044827901620766,0.1339971932763191,0.9073469387755101,0.8976530612244897,0.9668494082707905,0.945962749802139
parachute_0380.npz,9,9,9,9,1,1,1,0.10490335647044279,0.14021505631188755,0.8616326530612244,0.7004081632653061,0.9701808438613884,0.9452792963397614
parachute_0381.npz,9,9,9,9,1,1,1,0.06648913082618961,0.10289864644157512,0.9477551020408163,0.916938775510204,0.9902864682555699,0.9823524147544697
parachute_0382.npz,9,9,4,9,1,0,1,0.40473854876396953,0.17099753247147184,-0.005002552974381312,0.6162244897959184,0.5538435507889449,0.9570549812740091
parachute_0383.npz,9,9,9,9,1,1,1,0.10665848247945013,0.13134298136135134,0.8522448979591836,0.7857142857142857,0.9622445783820378,0.9453141826561589
parachute_0384.npz,9,9,9,9,1,1,1,0.09869713161462784,0.09205019764384616,0.7971428571428572,0.8697959183673468,0.969224823940287,0.9735114284318827
parachute_0385.npz,9,9,9,9,1,1,1,0.10225094592464973,0.07692391891695068,0.8570408163265305,0.8787755102040815,0.9667583302620909,0.9855855477691079
parachute_0386.npz,9,9,9,9,1,1,1,0.09077248621831549,0.11087652289404826,0.9195918367346938,0.8862244897959184,0.9724254032907748,0.9666759619518414
parachute_0387.npz,9,9,9,9,1,1,1,0.14207362555189113,0.12265465464104992,0.7869387755102041,0.853673469387755,0.9448605239119108,0.9534891248699952
parachute_0388.npz,9,9,9,9,1,1,1,0.09277119744209153,0.11163837308822777,0.943673469387755,0.9139795918367346,0.9774307489955927,0.9695612948105822
parachute_0389.npz,9,9,9,9,1,1,1,0.1379550550926597,0.10915586459280091,0.840204081632653,0.8887755102040814,0.9272460469230636,0.9598424411706249
parachute_0390.npz,9,3,3,4,0,0,0,0.2583750834615323,0.670986914574494,0.8444020393615395,-0.4614180118674586,0.8993685502777767,0.23060572526129278
tench_0001.npz,0,0,0,0,1,1,1,0.13220090804624482,0.1326887632984366,0.9174502842454998,0.9431372549019607,0.9661835069168667,0.9586312803073628
tench_0002.npz,0,0,0,0,1,1,1,0.14618456563929613,0.1389572848198511,0.871415455093837,0.9199918406922287,0.966614797251103,0.9639669569583726
tench_0003.npz,0,0,0,0,1,1,1,0.10932176602992014,0.14123568516456173,0.9123469387755101,0.9400715875123087,0.9664270443956607,0.9623848715890987
tench_0004.npz,0,0,0,0,1,1,1,0.11709698181469753,0.10043213657492675,0.6670408163265307,0.7728571428571428,0.9505182653534264,0.9727812684075942
tench_0005.npz,0,0,0,0,1,1,1,0.1212478986154433,0.11776085026672829,0.9126530612244896,0.9135714285714285,0.9613626806845025,0.9657613615109196
tench_0006.npz,0,0,0,0,1,1,1,0.12580522051339701,0.1539374602700888,0.8282653061224489,0.8867614928643754,0.9484388750948902,0.9495151211703013
tench_0007.npz,0,0,0,0,1,1,1,0.09194066495456261,0.23700641956021376,0.9478571428571427,0.8744189584143891,0.9755492888190224,0.9298695723859398
tench_0008.npz,0,0,0,0,1,1,1,0.10811398563999511,0.10674724376006205,0.9199999999999998,0.921734693877551,0.9707703705832819,0.9704092348817678
tench_0009.npz,0,0,0,0,1,1,1,0.11854230403325738,0.12602254257388246,0.8989795918367346,0.8603061224489794,0.9531226308760496,0.9524991188554796
tench_0010.npz,0,0,0,0,1,1,1,0.11177013112461023,0.11489011153549941,0.9020408163265305,0.9432653061224489,0.9597367166420248,0.9598017608561507
tench_0011.npz,0,0,0,0,1,1,1,0.14209815546291157,0.08249713719658718,0.8643877551020408,0.9447959183673468,0.9463664261964947,0.9824692647868308
tench_0012.npz,0,0,0,0,1,1,1,0.1919873265473714,0.144675214783084,0.37938775510204076,0.6803061224489795,0.884182042270463,0.9395970914914572
tench_0013.npz,0,0,0,0,1,1,1,0.11952038385807688,0.1126514591668631,0.9082653061224489,0.9114285714285713,0.9700537134014029,0.9755235979934628
tench_0014.npz,0,0,0,0,1,1,1,0.12670968322336187,0.12539716328447553,0.815204081632653,0.8228571428571428,0.9486443801428085,0.9537363007218811
tench_0015.npz,0,0,0,0,1,1,1,0.08122845946440578,0.0713398415443568,0.9479591836734692,0.9097959183673469,0.9772465648565215,0.9855556297668985
tench_0016.npz,0,0,0,0,1,1,1,0.09567542648669758,0.10878947899906255,0.8820408163265304,0.8689795918367347,0.9727408164616529,0.966282313120517
tench_0017.npz,0,0,0,0,1,1,1,0.16762008383941723,0.1514757361571429,0.909524043211496,0.9383487367255021,0.9459809574440173,0.9599705761703003
tench_0018.npz,0,0,0,0,1,1,1,0.12598451211120368,0.11582917445538062,0.8728571428571427,0.8441836734693876,0.9460501499069843,0.9591762266583422
tench_0019.npz,0,0,0,0,1,1,1,0.06802457050002915,0.10889713667089503,0.9546938775510203,0.885,0.9854042439172622,0.9674137762087437
tench_0020.npz,0,0,0,0,1,1,1,0.09238908757827889,0.11435643944765375,0.9635449887061004,0.9165029723128238,0.9837181026435756,0.9705795248081853
tench_0021.npz,0,0,0,0,1,1,1,0.1227908639934444,0.1330167081898245,0.9262991405856102,0.8404806247792211,0.9583971007570627,0.9572777787654682
tench_0022.npz,0,0,0,0,1,1,1,0.20259153699717264,0.2146384793394391,0.8894535774478086,0.8548858590085421,0.9630471339871125,0.9417852581361296
tench_0023.npz,0,0,0,0,1,1,1,0.13613380181870932,0.17914242731782387,0.8634693877551018,0.8613995257784004,0.9558012701283088,0.9210901467604334
tench_0024.npz,0,0,0,0,1,1,1,0.14607953265458704,0.14822033756572853,0.8210204081632653,0.8098979591836734,0.9242167262524312,0.9284655600512302
tench_0025.npz,0,0,0,0,1,1,1,0.14270112325545767,0.17538373949484468,0.8978029785867827,0.8540233922530871,0.9578584451290305,0.9649296241908035
tench_0026.npz,0,0,0,0,1,1,1,0.09765548383705382,0.13677639958928783,0.9484693877551019,0.9026530612244896,0.9712011190750441,0.9476068613273724
tench_0027.npz,0,0,0,0,1,1,1,0.1354986760794622,0.11048368601684987,0.9465251605568964,0.9610064931719529,0.9676696547926932,0.9650870720469605
tench_0028.npz,0,0,0,0,1,1,1,0.1010808661800507,0.11765071205885287,0.8689795918367347,0.9236540234353346,0.964114602472912,0.9719523753319651
tench_0029.npz,0,0,0,0,1,1,1,0.10372666341323744,0.10393281139852335,0.8437755102040815,0.8284693877551019,0.9686483689194738,0.9712731384598972
tench_0030.npz,0,0,0,0,1,1,1,0.10684577794829665,0.10308335340350332,0.8562244897959184,0.9045918367346939,0.9593603300908385,0.9709727141451188
tench_0031.npz,0,0,0,0,1,1,1,0.10797642285833123,0.09131340972825841,0.8175510204081632,0.8075510204081633,0.9564454398733806,0.9727329543304536
tench_0032.npz,0,0,0,0,1,1,1,0.12459928874089785,0.1180666036790207,0.9262244897959183,0.9432653061224489,0.9515854812304896,0.9681024449003598
tench_0033.npz,0,0,0,0,1,1,1,0.08488741860839343,0.1572505547704491,0.8806122448979592,0.868695630273236,0.9765373085124436,0.9507650656235523
tench_0034.npz,0,0,0,0,1,1,1,0.11451439950026404,0.14213659748180352,0.8560204081632652,0.8763265306122447,0.9606771141341675,0.9427551252608054
tench_0035.npz,0,0,0,0,1,1,1,0.16055761988811984,0.16020670750386012,0.9150752258340129,0.905871809582679,0.9680635844205766,0.9593809786486441
tench_0036.npz,0,0,0,0,1,1,1,0.08539993574031152,0.09042446365797144,0.943877551020408,0.9291836734693876,0.9779652442625961,0.9732912475041886
tench_0037.npz,0,0,0,0,1,1,1,0.10077394682121646,0.17628520799957437,0.9328571428571427,0.9128804309202831,0.9687215431504614,0.9459445544686179
tench_0038.npz,0,0,0,0,1,1,1,0.16018310769063165,0.17562989797568773,0.8988672360307433,0.8593734099244879,0.9623973430755575,0.9487502268251458
tench_0039.npz,0,0,0,0,1,1,1,0.08641847163973333,0.11078054959049959,0.9579836223429039,0.9159417335055289,0.9767830958262064,0.975443103032991
tench_0040.npz,0,0,0,0,1,1,1,0.11028126349410897,0.05270620808601859,0.8765306122448978,0.9652040816326529,0.967447876560343,0.9940992256464094
tench_0041.npz,0,0,0,0,1,1,1,0.10901604998903598,0.148499245196892,0.9098979591836733,0.8471644687570076,0.9666088841638516,0.938519643004744
tench_0042.npz,0,0,0,0,1,1,1,0.1046976385228724,0.11019167228321582,0.8886734693877552,0.8520408163265304,0.9671234854364522,0.9731861868923185
tench_0043.npz,0,0,0,0,1,1,1,0.09647222555706357,0.13110104808387055,0.8634693877551018,0.735408163265306,0.9656633796102052,0.9389108893105037
tench_0044.npz,0,0,0,0,1,1,1,0.09974480439131085,0.1054438229498717,0.905408163265306,0.9024489795918367,0.976014083172385,0.9731816608936145
tench_0045.npz,0,0,0,0,1,1,1,0.08979534353119667,0.11043945154056209,0.9467346938775509,0.9496938775510203,0.9828044031532185,0.9696386907828036
tench_0046.npz,0,0,0,0,1,1,1,0.11481910971075168,0.13644587521583285,0.8279591836734693,0.7576530612244897,0.9731785244232724,0.9649758632106432
tench_0047.npz,0,0,0,0,1,1,1,0.0975751325727559,0.1226862184685318,0.9314215784800856,0.9114195373513361,0.9693564990272104,0.9560690710105902
tench_0048.npz,0,0,0,0,1,1,1,0.07883354794348522,0.0935624542663979,0.9739795918367347,0.9764285714285714,0.9854843786568667,0.9814040361531495
tench_0049.npz,0,0,0,0,1,1,1,0.12739498542710442,0.0940455803506994,0.8873185543334812,0.9065027172010212,0.9452491818817278,0.9738084760048682
tench_0050.npz,0,0,0,0,1,1,1,0.11812881780927409,0.13313876561979768,0.9080612244897958,0.9130523570353155,0.9693565431233396,0.9662959003492636
tench_0051.npz,0,0,0,0,1,1,1,0.10381097806676588,0.10952424493977324,0.7377551020408163,0.7557142857142857,0.9577727195938126,0.9578488404299038
tench_0052.npz,0,0,0,0,1,1,1,0.10269192935341874,0.119653015997558,0.8761447998973342,0.8422502894935382,0.9630846933526332,0.9624552536353299
tench_0053.npz,0,0,0,0,1,1,1,0.08699749129744584,0.14426461460877454,0.9492857142857142,0.8730834973120885,0.9821659985298252,0.9626869316816629
tench_0054.npz,0,0,0,0,1,1,1,0.10179946011735251,0.12442008826455271,0.9457142857142855,0.9635137257336617,0.9842494085013541,0.9733041552511831
tench_0055.npz,0,0,0,0,1,1,1,0.12879640094349612,0.12209980144730699,0.9320135720780691,0.9147682341811847,0.9699680695209814,0.9787967343369751
tench_0056.npz,0,0,0,0,1,1,1,0.11420378276183771,0.09864722689434116,0.9264285714285713,0.9275510204081632,0.9658853671031414,0.9772774972090347
tench_0057.npz,0,0,0,0,1,1,1,0.08391909140970133,0.12874443002313424,0.9419387755102041,0.900204081632653,0.9773685641382844,0.9487763623221025
tench_0058.npz,0,0,0,0,1,1,1,0.1051551916424496,0.09729936887807523,0.868469387755102,0.8702040816326531,0.9640885642960381,0.9716373054701768
tench_0059.npz,0,0,0,0,1,1,1,0.09326855035247833,0.12392425148656852,0.8942857142857142,0.8892857142857142,0.9680967744568805,0.9603033340448957
tench_0060.npz,0,0,0,0,1,1,1,0.13889992764107506,0.1219914349680639,0.6275510204081632,0.6053061224489795,0.9288127383636517,0.9514472025760669
tench_0061.npz,0,0,0,0,1,1,1,0.12825896253268362,0.15839624971190003,0.8942575068600381,0.8334608908617788,0.9403723447458804,0.9177006752403559
tench_0062.npz,0,0,0,0,1,1,1,0.12117588593419511,0.08725356841510169,0.8759183673469387,0.921734693877551,0.9502723917185127,0.9741356002625348
tench_0063.npz,0,0,0,0,1,1,1,0.12755334247449812,0.09084681049923725,0.9083673469387754,0.951938775510204,0.9535040275432753,0.9784776594290316
tench_0064.npz,0,0,0,0,1,1,1,0.08505698126854884,0.08605251969307955,0.9761224489795918,0.9678571428571427,0.9826824734624009,0.9839156523797999
tench_0065.npz,0,0,0,0,1,1,1,0.11068165183418227,0.12036298347463192,0.916938775510204,0.9472448979591835,0.9652678520622275,0.971918856190993
tench_0066.npz,0,0,0,0,1,1,1,0.1113003684808405,0.12768168032164867,0.9353061224489795,0.874081632653061,0.963102813231591,0.96379400769649
tench_0067.npz,0,0,0,0,1,1,1,0.12996377147248142,0.17624023450939177,0.9174705359423775,0.9143737614280015,0.9488807797129682,0.9405737626570594
tench_0068.npz,0,0,0,0,1,1,1,0.0994876531508099,0.13196208240243396,0.9335714285714285,0.9212244897959182,0.970522202309803,0.9499189385710446
tench_0069.npz,0,0,0,0,1,1,1,0.1234484943066419,0.10691400923511864,0.863265306122449,0.9279591836734693,0.9498602624084113,0.9642512848218144
tench_0070.npz,0,0,0,0,1,1,1,0.10984858066016519,0.1260289930071657,0.9,0.97039318411213,0.9670588236685658,0.9821686261576404
tench_0071.npz,0,0,0,0,1,1,1,0.09561025761693226,0.10937383960528375,0.9343095490170035,0.9233379254043573,0.9733675814321966,0.9757599569620634
tench_0072.npz,0,0,0,0,1,1,1,0.08440681864302063,0.1128480728928964,0.9706994628656637,0.9485452996934036,0.9883404820350602,0.9831418625727255
tench_0073.npz,0,0,0,0,1,1,1,0.07738981756949796,0.08384624049669495,0.9074489795918366,0.8786734693877549,0.9781454135961248,0.9788154153249282
tench_0074.npz,0,0,0,0,1,1,1,0.11352405162111587,0.14011666010884963,0.876734693877551,0.8359183673469387,0.9594257492739849,0.9440380755207265
tench_0075.npz,0,0,0,0,1,1,1,0.11123677242101872,0.08397523113275661,0.9384693877551019,0.9677551020408162,0.9705775920557291,0.9903105384578822
tench_0076.npz,0,0,0,0,1,1,1,0.0846449098030099,0.10587528030988554,0.9445918367346937,0.9643841258504228,0.9752489430916222,0.9722895090824996
tench_0077.npz,0,0,0,0,1,1,1,0.12540283897878587,0.06752366794858516,0.8966045055087265,0.94946299681397,0.9397609253395064,0.986371595921445
tench_0078.npz,0,0,0,0,1,1,1,0.10859316007848531,0.14893952308741162,0.8669387755102039,0.8790816326530612,0.9581505142981876,0.9384540602419454
tench_0079.npz,0,0,0,0,1,1,1,0.11952978045733832,0.09916761679629618,0.9049999999999998,0.9501020408163264,0.9606773472667318,0.9763299126683502
tench_0080.npz,0,0,0,0,1,1,1,0.12581914465372002,0.09948385336898419,0.8944790331300482,0.8877150106612022,0.9567976105665286,0.9732992744144654
tench_0081.npz,0,0,0,0,1,1,1,0.1175175426164322,0.09176576650590434,0.912829409210529,0.9412485015435604,0.968560722263466,0.9809403597444755
tench_0082.npz,0,0,0,0,1,1,1,0.08139665320611336,0.0688159264023048,0.9261224489795917,0.9167346938775509,0.9784361678782971,0.9868173278581861
tench_0083.npz,0,0,0,0,1,1,1,0.12875102603983296,0.1065915640324547,0.44142857142857145,0.5342857142857143,0.9453810023341622,0.9635637095281615
tench_0084.npz,0,0,0,0,1,1,1,0.1044326286602102,0.0999882504665408,0.9304248018069293,0.940008166256708,0.9624723852287366,0.9810934919800844
tench_0085.npz,0,0,0,0,1,1,1,0.1026153113376628,0.12446983959222035,0.9642255991373675,0.9586629554247617,0.9799327177231572,0.9805403716902565
tench_0086.npz,0,0,0,0,1,1,1,0.12612174940152537,0.08163884355629746,0.8294897959183672,0.8851020408163265,0.936967028591556,0.9741021258867308
tench_0087.npz,0,0,0,0,1,1,1,0.11539312016827351,0.11939456036150385,0.8852040816326531,0.8757142857142857,0.9679242826687426,0.9702673098973145
tench_0088.npz,0,0,0,0,1,1,1,0.09375416004329236,0.14204808990568285,0.9207142857142856,0.8856122448979591,0.9827916117503893,0.9652520353145617
tench_0089.npz,0,0,0,0,1,1,1,0.07972246556775012,0.12531488090425266,0.9518367346938774,0.9355102040816325,0.9822502456705274,0.9638017701231525
tench_0090.npz,0,0,0,0,1,1,1,0.13816384393280123,0.12858866094235422,0.8748979591836735,0.8628571428571428,0.9475719064948673,0.9589932593530498
